,energy,timestamp,dry_temp,relative_humid,wind_speed,wind_dir,glob_hor_rad,direc_norm_rad,diff_hor_rad
0,30.183842702442202,2018-01-02 23:00:00,-13.2,84.01777395,0.0,0.0,0.0,0.0,0.0
1,30.893839030194265,2018-01-02 23:15:00,-13.2,84.01777395,0.0,0.0,0.0,0.0,0.0
2,31.671506256980805,2018-01-02 23:30:00,-13.2,84.01777395,0.0,0.0,0.0,0.0,0.0
3,32.58878751961119,2018-01-02 23:45:00,-13.2,84.01777395,0.0,0.0,0.0,0.0,0.0
4,33.55227012469646,2018-01-03 00:00:00,-12.3,81.83443303,0.0,0.0,0.0,0.0,0.0
5,22.77350170487548,2018-01-03 00:15:00,-12.3,81.83443303,0.0,0.0,0.0,0.0,0.0
6,22.64649845212406,2018-01-03 00:30:00,-12.3,81.83443303,0.0,0.0,0.0,0.0,0.0
7,22.50571905513082,2018-01-03 00:45:00,-12.3,81.83443303,0.0,0.0,0.0,0.0,0.0
8,22.36331130325709,2018-01-03 01:00:00,-12.96666667,85.61335281,0.0,0.0,0.0,0.0,0.0
9,22.432608278532996,2018-01-03 01:15:00,-12.96666667,85.61335281,0.0,0.0,0.0,0.0,0.0
10,22.480550063248895,2018-01-03 01:30:00,-12.96666667,85.61335281,0.0,0.0,0.0,0.0,0.0
11,22.566704965503515,2018-01-03 01:45:00,-12.96666667,85.61335281,0.0,0.0,0.0,0.0,0.0
12,22.633365710299497,2018-01-03 02:00:00,-13.3,86.36493358,0.0,0.0,0.0,0.0,0.0
13,22.797027891018864,2018-01-03 02:15:00,-13.3,86.36493358,0.0,0.0,0.0,0.0,0.0
14,22.98256093938171,2018-01-03 02:30:00,-13.3,86.36493358,0.0,0.0,0.0,0.0,0.0
15,23.593587367254294,2018-01-03 02:45:00,-13.3,86.36493358,0.0,0.0,0.0,0.0,0.0
16,23.359792433902435,2018-01-03 03:00:00,-14.3,86.26635716,2.6,190.0,0.0,0.0,0.0
17,23.535573149109023,2018-01-03 03:15:00,-14.3,86.26635716,2.6,190.0,0.0,0.0,0.0
18,24.948055088279624,2018-01-03 03:30:00,-14.3,86.26635716,2.6,190.0,0.0,0.0,0.0
19,25.084013002020704,2018-01-03 03:45:00,-14.3,86.26635716,2.6,190.0,0.0,0.0,0.0
20,73.84872447587968,2018-01-03 04:00:00,-13.7,86.32562582,2.1,220.0,0.0,0.0,0.0
21,67.2907673722215,2018-01-03 04:15:00,-13.7,86.32562582,2.1,220.0,0.0,0.0,0.0
22,68.54570835368699,2018-01-03 04:30:00,-13.7,86.32562582,2.1,220.0,0.0,0.0,0.0
23,65.81125285908516,2018-01-03 04:45:00,-13.7,86.32562582,2.1,220.0,0.0,0.0,0.0
24,67.01500164379553,2018-01-03 05:00:00,-13.9,80.87364062,3.1,30.0,0.0,0.0,0.0
25,66.16032783186887,2018-01-03 05:15:00,-13.9,80.87364062,3.1,30.0,0.0,0.0,0.0
26,63.89524526386227,2018-01-03 05:30:00,-13.9,80.87364062,3.1,30.0,0.0,0.0,0.0
27,61.98985173762332,2018-01-03 05:45:00,-13.9,80.87364062,3.1,30.0,0.0,0.0,0.0
28,60.30684419645009,2018-01-03 06:00:00,-13.4,81.69423066,2.6,110.0,3.5,6.5,3.5
29,59.57505602603172,2018-01-03 06:15:00,-13.4,81.69423066,2.6,110.0,3.5,6.5,3.5
30,60.26322867326784,2018-01-03 06:30:00,-13.4,81.69423066,2.6,110.0,3.5,6.5,3.5
31,61.52534639796499,2018-01-03 06:45:00,-13.4,81.69423066,2.6,110.0,3.5,6.5,3.5
32,62.73974644598228,2018-01-03 07:00:00,-8.8,82.27062842,0.0,0.0,47.5,12.0,46.0
33,62.148633642261785,2018-01-03 07:15:00,-8.8,82.27062842,0.0,0.0,47.5,12.0,46.0
34,59.26542946059337,2018-01-03 07:30:00,-8.8,82.27062842,0.0,0.0,47.5,12.0,46.0
35,58.73880387332533,2018-01-03 07:45:00,-8.8,82.27062842,0.0,0.0,47.5,12.0,46.0
36,58.98895709968276,2018-01-03 08:00:00,-7.1,74.14884212,2.1,30.0,107.0,35.5,97.0
37,56.57116228740981,2018-01-03 08:15:00,-7.1,74.14884212,2.1,30.0,107.0,35.5,97.0
38,53.47913076023521,2018-01-03 08:30:00,-7.1,74.14884212,2.1,30.0,107.0,35.5,97.0
39,50.3628596866585,2018-01-03 08:45:00,-7.1,74.14884212,2.1,30.0,107.0,35.5,97.0
40,46.60658452585355,2018-01-03 09:00:00,-6.0,66.82192218,2.6,330.0,232.0,229.5,141.5
41,46.458509698903065,2018-01-03 09:15:00,-6.0,66.82192218,2.6,330.0,232.0,229.5,141.5
42,45.67810852977477,2018-01-03 09:30:00,-6.0,66.82192218,2.6,330.0,232.0,229.5,141.5
43,44.73681491862151,2018-01-03 09:45:00,-6.0,66.82192218,2.6,330.0,232.0,229.5,141.5
44,43.92334031227318,2018-01-03 10:00:00,-2.9,54.13696637,2.6,350.0,354.0,422.0,167.0
45,42.40808130871569,2018-01-03 10:15:00,-2.9,54.13696637,2.6,350.0,354.0,422.0,167.0
46,41.11079181154313,2018-01-03 10:30:00,-2.9,54.13696637,2.6,350.0,354.0,422.0,167.0
47,39.87530893622748,2018-01-03 10:45:00,-2.9,54.13696637,2.6,350.0,354.0,422.0,167.0
48,39.097016555584695,2018-01-03 11:00:00,-2.1,51.98737855,2.1,350.0,492.5,944.5,60.5
49,37.88539126490701,2018-01-03 11:15:00,-2.1,51.98737855,2.1,350.0,492.5,944.5,60.5
50,36.59962343706267,2018-01-03 11:30:00,-2.1,51.98737855,2.1,350.0,492.5,944.5,60.5
51,35.662684219793846,2018-01-03 11:45:00,-2.1,51.98737855,2.1,350.0,492.5,944.5,60.5
52,34.89675918056204,2018-01-03 12:00:00,-0.1,45.61845354,1.5,20.0,388.5,646.5,112.0
53,35.089397441650995,2018-01-03 12:15:00,-0.1,45.61845354,1.5,20.0,388.5,646.5,112.0
54,36.524923541467004,2018-01-03 12:30:00,-0.1,45.61845354,1.5,20.0,388.5,646.5,112.0
55,32.61975643042891,2018-01-03 12:45:00,-0.1,45.61845354,1.5,20.0,388.5,646.5,112.0
56,32.0339707981791,2018-01-03 13:00:00,0.1,44.52082983,2.1,40.0,274.0,479.5,111.0
57,31.573425864391428,2018-01-03 13:15:00,0.1,44.52082983,2.1,40.0,274.0,479.5,111.0
58,30.444764193531775,2018-01-03 13:30:00,0.1,44.52082983,2.1,40.0,274.0,479.5,111.0
59,29.83572580388056,2018-01-03 13:45:00,0.1,44.52082983,2.1,40.0,274.0,479.5,111.0
60,29.72118187009171,2018-01-03 14:00:00,-0.4,48.8684634,4.6,30.0,134.5,303.5,64.5
61,29.157889279912535,2018-01-03 14:15:00,-0.4,48.8684634,4.6,30.0,134.5,303.5,64.5
62,28.47016630388441,2018-01-03 14:30:00,-0.4,48.8684634,4.6,30.0,134.5,303.5,64.5
63,28.244860273208015,2018-01-03 14:45:00,-0.4,48.8684634,4.6,30.0,134.5,303.5,64.5
64,28.242402716368716,2018-01-03 15:00:00,-5.9,62.22937808,5.1,30.0,34.0,124.0,22.5
65,27.84309118580388,2018-01-03 15:15:00,-5.9,62.22937808,5.1,30.0,34.0,124.0,22.5
66,28.04560163499772,2018-01-03 15:30:00,-5.9,62.22937808,5.1,30.0,34.0,124.0,22.5
67,29.409961349692914,2018-01-03 15:45:00,-5.9,62.22937808,5.1,30.0,34.0,124.0,22.5
68,30.69886793311005,2018-01-03 16:00:00,-8.8,82.27061537,3.6,40.0,0.0,0.0,0.0
69,31.815400427482572,2018-01-03 16:15:00,-8.8,82.27061537,3.6,40.0,0.0,0.0,0.0
70,33.18490188882645,2018-01-03 16:30:00,-8.8,82.27061537,3.6,40.0,0.0,0.0,0.0
71,37.87375860644389,2018-01-03 16:45:00,-8.8,82.27061537,3.6,40.0,0.0,0.0,0.0
72,18.568246712065235,2018-01-03 17:00:00,-10.2,88.2371598,2.1,120.0,0.0,0.0,0.0
73,18.9528388583158,2018-01-03 17:15:00,-10.2,88.2371598,2.1,120.0,0.0,0.0,0.0
74,19.265105269653635,2018-01-03 17:30:00,-10.2,88.2371598,2.1,120.0,0.0,0.0,0.0
75,20.000788028999306,2018-01-03 17:45:00,-10.2,88.2371598,2.1,120.0,0.0,0.0,0.0
76,20.6116883199711,2018-01-03 18:00:00,-11.5,87.32987051,1.5,220.0,0.0,0.0,0.0
77,20.580052299830964,2018-01-03 18:15:00,-11.5,87.32987051,1.5,220.0,0.0,0.0,0.0
78,20.427536630307984,2018-01-03 18:30:00,-11.5,87.32987051,1.5,220.0,0.0,0.0,0.0
79,20.374649285168417,2018-01-03 18:45:00,-11.5,87.32987051,1.5,220.0,0.0,0.0,0.0
80,20.139269903761047,2018-01-03 19:00:00,-10.5,86.63564259,2.1,250.0,0.0,0.0,0.0
81,20.195856233641788,2018-01-03 19:15:00,-10.5,86.63564259,2.1,250.0,0.0,0.0,0.0
82,20.449859913331785,2018-01-03 19:30:00,-10.5,86.63564259,2.1,250.0,0.0,0.0,0.0
83,20.632055738286386,2018-01-03 19:45:00,-10.5,86.63564259,2.1,250.0,0.0,0.0,0.0
84,20.281181608684033,2018-01-03 20:00:00,-10.4,85.09587629,2.1,230.0,0.0,0.0,0.0
85,20.54137416270531,2018-01-03 20:15:00,-10.4,85.09587629,2.1,230.0,0.0,0.0,0.0
86,20.773380041141067,2018-01-03 20:30:00,-10.4,85.09587629,2.1,230.0,0.0,0.0,0.0
87,20.997195137607463,2018-01-03 20:45:00,-10.4,85.09587629,2.1,230.0,0.0,0.0,0.0
88,21.21015751255822,2018-01-03 21:00:00,-10.1,85.127428,2.1,260.0,0.0,0.0,0.0
89,21.34695684370469,2018-01-03 21:15:00,-10.1,85.127428,2.1,260.0,0.0,0.0,0.0
90,21.686884730409986,2018-01-03 21:30:00,-10.1,85.127428,2.1,260.0,0.0,0.0,0.0
91,21.978466231291236,2018-01-03 21:45:00,-10.1,85.127428,2.1,260.0,0.0,0.0,0.0
92,22.13220811893252,2018-01-03 22:00:00,-10.1,86.67369066,1.5,260.0,0.0,0.0,0.0
93,22.345662917851353,2018-01-03 22:15:00,-10.1,86.67369066,1.5,260.0,0.0,0.0,0.0
94,22.96362632034286,2018-01-03 22:30:00,-10.1,86.67369066,1.5,260.0,0.0,0.0,0.0
95,22.70934479743405,2018-01-03 22:45:00,-10.1,86.67369066,1.5,260.0,0.0,0.0,0.0
96,22.875699373282256,2018-01-03 23:00:00,-11.0,89.77697082,3.1,350.0,0.0,0.0,0.0
97,22.89987394369267,2018-01-03 23:15:00,-11.0,89.77697082,3.1,350.0,0.0,0.0,0.0
98,22.89470339841585,2018-01-03 23:30:00,-11.0,89.77697082,3.1,350.0,0.0,0.0,0.0
99,22.878071047152147,2018-01-03 23:45:00,-11.0,89.77697082,3.1,350.0,0.0,0.0,0.0
100,22.855080390938376,2018-01-04 00:00:00,-10.6,90.61829229,0.0,0.0,0.0,0.0,0.0
101,23.43272538627307,2018-01-04 00:15:00,-10.6,90.61829229,0.0,0.0,0.0,0.0,0.0
102,24.421887467360758,2018-01-04 00:30:00,-10.6,90.61829229,0.0,0.0,0.0,0.0,0.0
103,25.372707346427983,2018-01-04 00:45:00,-10.6,90.61829229,0.0,0.0,0.0,0.0,0.0
104,26.369060029780137,2018-01-04 01:00:00,-11.9,89.70976479,2.1,220.0,0.0,0.0,0.0
105,25.64311496574339,2018-01-04 01:15:00,-11.9,89.70976479,2.1,220.0,0.0,0.0,0.0
106,24.010037933761307,2018-01-04 01:30:00,-11.9,89.70976479,2.1,220.0,0.0,0.0,0.0
107,22.978357197410173,2018-01-04 01:45:00,-11.9,89.70976479,2.1,220.0,0.0,0.0,0.0
108,22.215709852495696,2018-01-04 02:00:00,-10.6,90.61829357,2.1,230.0,0.0,0.0,0.0
109,22.7767835256603,2018-01-04 02:15:00,-10.6,90.61829357,2.1,230.0,0.0,0.0,0.0
110,23.60664122065341,2018-01-04 02:30:00,-10.6,90.61829357,2.1,230.0,0.0,0.0,0.0
111,25.078459078573836,2018-01-04 02:45:00,-10.6,90.61829357,2.1,230.0,0.0,0.0,0.0
112,26.47534941263718,2018-01-04 03:00:00,-10.5,87.42045941,2.6,210.0,0.0,0.0,0.0
113,26.579708951721127,2018-01-04 03:15:00,-10.5,87.42045941,2.6,210.0,0.0,0.0,0.0
114,27.955577020229196,2018-01-04 03:30:00,-10.5,87.42045941,2.6,210.0,0.0,0.0,0.0
115,27.907138001258424,2018-01-04 03:45:00,-10.5,87.42045941,2.6,210.0,0.0,0.0,0.0
116,77.81998747494619,2018-01-04 04:00:00,-10.9,84.27553514,3.1,200.0,0.0,0.0,0.0
117,69.54230591793326,2018-01-04 04:15:00,-10.9,84.27553514,3.1,200.0,0.0,0.0,0.0
118,68.27537643775827,2018-01-04 04:30:00,-10.9,84.27553514,3.1,200.0,0.0,0.0,0.0
119,63.86472489954296,2018-01-04 04:45:00,-10.9,84.27553514,3.1,200.0,0.0,0.0,0.0
120,63.12298583294671,2018-01-04 05:00:00,-10.8,79.81555243,3.1,210.0,0.0,0.0,0.0
121,62.51060236337235,2018-01-04 05:15:00,-10.8,79.81555243,3.1,210.0,0.0,0.0,0.0
122,61.57452673831173,2018-01-04 05:30:00,-10.8,79.81555243,3.1,210.0,0.0,0.0,0.0
123,60.93820898471721,2018-01-04 05:45:00,-10.8,79.81555243,3.1,210.0,0.0,0.0,0.0
124,60.09288120105932,2018-01-04 06:00:00,-10.7,79.82937891,3.6,180.0,3.5,0.0,3.5
125,58.88125393102045,2018-01-04 06:15:00,-10.7,79.82937891,3.6,180.0,3.5,0.0,3.5
126,59.211510213304926,2018-01-04 06:30:00,-10.7,79.82937891,3.6,180.0,3.5,0.0,3.5
127,59.28506566212836,2018-01-04 06:45:00,-10.7,79.82937891,3.6,180.0,3.5,0.0,3.5
128,59.50831681544789,2018-01-04 07:00:00,-6.3,71.05936204,3.1,190.0,74.5,149.5,50.0
129,59.46572545446542,2018-01-04 07:15:00,-6.3,71.05936204,3.1,190.0,74.5,149.5,50.0
130,57.949307907803444,2018-01-04 07:30:00,-6.3,71.05936204,3.1,190.0,74.5,149.5,50.0
131,57.732984805601625,2018-01-04 07:45:00,-6.3,71.05936204,3.1,190.0,74.5,149.5,50.0
132,57.924440631922685,2018-01-04 08:00:00,-3.6,44.67100692,5.1,220.0,293.0,903.0,40.5
133,56.462442085926206,2018-01-04 08:15:00,-3.6,44.67100692,5.1,220.0,293.0,903.0,40.5
134,54.18420170017568,2018-01-04 08:30:00,-3.6,44.67100692,5.1,220.0,293.0,903.0,40.5
135,50.063922360237676,2018-01-04 08:45:00,-3.6,44.67100692,5.1,220.0,293.0,903.0,40.5
136,45.52264652423989,2018-01-04 09:00:00,-0.2,30.70054112,5.7,210.0,426.5,1001.0,43.0
137,43.01236122570823,2018-01-04 09:15:00,-0.2,30.70054112,5.7,210.0,426.5,1001.0,43.0
138,41.646576502137535,2018-01-04 09:30:00,-0.2,30.70054112,5.7,210.0,426.5,1001.0,43.0
139,41.09901350464847,2018-01-04 09:45:00,-0.2,30.70054112,5.7,210.0,426.5,1001.0,43.0
140,40.68020559584943,2018-01-04 10:00:00,2.9,20.58528305,3.6,200.0,505.5,1037.0,44.5
141,39.93870837660985,2018-01-04 10:15:00,2.9,20.58528305,3.6,200.0,505.5,1037.0,44.5
142,39.6522189970557,2018-01-04 10:30:00,2.9,20.58528305,3.6,200.0,505.5,1037.0,44.5
143,40.556991684239044,2018-01-04 10:45:00,2.9,20.58528305,3.6,200.0,505.5,1037.0,44.5
144,41.2175660996426,2018-01-04 11:00:00,5.3,12.39418061,0.0,0.0,524.0,1044.5,44.5
145,41.11943562190793,2018-01-04 11:15:00,5.3,12.39418061,0.0,0.0,524.0,1044.5,44.5
146,41.16990835631882,2018-01-04 11:30:00,5.3,12.39418061,0.0,0.0,524.0,1044.5,44.5
147,41.95067698754399,2018-01-04 11:45:00,5.3,12.39418061,0.0,0.0,524.0,1044.5,44.5
148,41.82697612386503,2018-01-04 12:00:00,6.7,8.84120458,3.1,10.0,481.5,1028.0,44.0
149,41.36844728750379,2018-01-04 12:15:00,6.7,8.84120458,3.1,10.0,481.5,1028.0,44.0
150,41.520891930887345,2018-01-04 12:30:00,6.7,8.84120458,3.1,10.0,481.5,1028.0,44.0
151,37.6591103444651,2018-01-04 12:45:00,6.7,8.84120458,3.1,10.0,481.5,1028.0,44.0
152,36.91877738671903,2018-01-04 13:00:00,5.9,10.59652824,2.6,20.0,380.0,980.5,40.0
153,36.188422302874116,2018-01-04 13:15:00,5.9,10.59652824,2.6,20.0,380.0,980.5,40.0
154,36.448055417122156,2018-01-04 13:30:00,5.9,10.59652824,2.6,20.0,380.0,980.5,40.0
155,36.50703152881596,2018-01-04 13:45:00,5.9,10.59652824,2.6,20.0,380.0,980.5,40.0
156,35.69590594236704,2018-01-04 14:00:00,4.3,13.16491385,2.6,60.0,233.0,872.0,34.0
157,35.4699507937362,2018-01-04 14:15:00,4.3,13.16491385,2.6,60.0,233.0,872.0,34.0
158,35.48286455623568,2018-01-04 14:30:00,4.3,13.16491385,2.6,60.0,233.0,872.0,34.0
159,35.04008846572254,2018-01-04 14:45:00,4.3,13.16491385,2.6,60.0,233.0,872.0,34.0
160,33.88646592554284,2018-01-04 15:00:00,-0.7,20.07675458,2.6,110.0,68.5,530.5,21.0
161,33.14251548689882,2018-01-04 15:15:00,-0.7,20.07675458,2.6,110.0,68.5,530.5,21.0
162,33.08774627786002,2018-01-04 15:30:00,-0.7,20.07675458,2.6,110.0,68.5,530.5,21.0
163,32.0886529822416,2018-01-04 15:45:00,-0.7,20.07675458,2.6,110.0,68.5,530.5,21.0
164,30.932586496713448,2018-01-04 16:00:00,-2.6,22.86070012,4.1,140.0,0.0,0.0,0.0
165,30.00734008496189,2018-01-04 16:15:00,-2.6,22.86070012,4.1,140.0,0.0,0.0,0.0
166,29.254779956876806,2018-01-04 16:30:00,-2.6,22.86070012,4.1,140.0,0.0,0.0,0.0
167,30.36632591093148,2018-01-04 16:45:00,-2.6,22.86070012,4.1,140.0,0.0,0.0,0.0
168,18.585149424596846,2018-01-04 17:00:00,-3.7,26.80687593,5.7,160.0,0.0,0.0,0.0
169,18.568257741981316,2018-01-04 17:15:00,-3.7,26.80687593,5.7,160.0,0.0,0.0,0.0
170,18.304219250645403,2018-01-04 17:30:00,-3.7,26.80687593,5.7,160.0,0.0,0.0,0.0
171,18.234552590057746,2018-01-04 17:45:00,-3.7,26.80687593,5.7,160.0,0.0,0.0,0.0
172,18.11690683516642,2018-01-04 18:00:00,-3.9,27.78608029,4.1,160.0,0.0,0.0,0.0
173,18.15288699189888,2018-01-04 18:15:00,-3.9,27.78608029,4.1,160.0,0.0,0.0,0.0
174,18.334054822331407,2018-01-04 18:30:00,-3.9,27.78608029,4.1,160.0,0.0,0.0,0.0
175,18.66828867082592,2018-01-04 18:45:00,-3.9,27.78608029,4.1,160.0,0.0,0.0,0.0
176,18.76579699926531,2018-01-04 19:00:00,-5.6,33.67586488,4.1,180.0,0.0,0.0,0.0
177,18.735290460785084,2018-01-04 19:15:00,-5.6,33.67586488,4.1,180.0,0.0,0.0,0.0
178,18.90153908260456,2018-01-04 19:30:00,-5.6,33.67586488,4.1,180.0,0.0,0.0,0.0
179,18.95934282381458,2018-01-04 19:45:00,-5.6,33.67586488,4.1,180.0,0.0,0.0,0.0
180,18.482653440213188,2018-01-04 20:00:00,-6.0,34.85436989,4.6,180.0,0.0,0.0,0.0
181,18.705056776514308,2018-01-04 20:15:00,-6.0,34.85436989,4.6,180.0,0.0,0.0,0.0
182,18.934565199510637,2018-01-04 20:30:00,-6.0,34.85436989,4.6,180.0,0.0,0.0,0.0
183,19.145306206562353,2018-01-04 20:45:00,-6.0,34.85436989,4.6,180.0,0.0,0.0,0.0
184,19.371078508860485,2018-01-04 21:00:00,-5.3,30.71993541,4.6,180.0,0.0,0.0,0.0
185,20.017280345682664,2018-01-04 21:15:00,-5.3,30.71993541,4.6,180.0,0.0,0.0,0.0
186,19.821692598725015,2018-01-04 21:30:00,-5.3,30.71993541,4.6,180.0,0.0,0.0,0.0
187,20.147960201125592,2018-01-04 21:45:00,-5.3,30.71993541,4.6,180.0,0.0,0.0,0.0
188,20.354267718348375,2018-01-04 22:00:00,-4.9,28.85367546,4.6,180.0,0.0,0.0,0.0
189,20.46873327040301,2018-01-04 22:15:00,-4.9,28.85367546,4.6,180.0,0.0,0.0,0.0
190,20.545452630245123,2018-01-04 22:30:00,-4.9,28.85367546,4.6,180.0,0.0,0.0,0.0
191,20.61157732365843,2018-01-04 22:45:00,-4.9,28.85367546,4.6,180.0,0.0,0.0,0.0
192,20.684480242473455,2018-01-04 23:00:00,-5.3,29.85802334,5.1,180.0,0.0,0.0,0.0
193,20.744208345563536,2018-01-04 23:15:00,-5.3,29.85802334,5.1,180.0,0.0,0.0,0.0
194,20.808539836408702,2018-01-04 23:30:00,-5.3,29.85802334,5.1,180.0,0.0,0.0,0.0
195,20.869210789503267,2018-01-04 23:45:00,-5.3,29.85802334,5.1,180.0,0.0,0.0,0.0
196,21.358336838816562,2018-01-05 00:00:00,-3.9,23.8604276,5.1,180.0,0.0,0.0,0.0
197,21.094712179757682,2018-01-05 00:15:00,-3.9,23.8604276,5.1,180.0,0.0,0.0,0.0
198,21.26116519894733,2018-01-05 00:30:00,-3.9,23.8604276,5.1,180.0,0.0,0.0,0.0
199,21.70122706981704,2018-01-05 00:45:00,-3.9,23.8604276,5.1,180.0,0.0,0.0,0.0
200,21.87294294615061,2018-01-05 01:00:00,-2.8,20.13516098,5.7,190.0,0.0,0.0,0.0
201,21.829226451321126,2018-01-05 01:15:00,-2.8,20.13516098,5.7,190.0,0.0,0.0,0.0
202,21.99295235684649,2018-01-05 01:30:00,-2.8,20.13516098,5.7,190.0,0.0,0.0,0.0
203,21.856205048886178,2018-01-05 01:45:00,-2.8,20.13516098,5.7,190.0,0.0,0.0,0.0
204,21.815320960647956,2018-01-05 02:00:00,-3.6,21.95954434,5.1,180.0,0.0,0.0,0.0
205,21.966893077916612,2018-01-05 02:15:00,-3.6,21.95954434,5.1,180.0,0.0,0.0,0.0
206,22.140820117933014,2018-01-05 02:30:00,-3.6,21.95954434,5.1,180.0,0.0,0.0,0.0
207,22.6836933237761,2018-01-05 02:45:00,-3.6,21.95954434,5.1,180.0,0.0,0.0,0.0
208,22.412247776914686,2018-01-05 03:00:00,-3.4,20.18082233,5.1,180.0,0.0,0.0,0.0
209,22.52457306217592,2018-01-05 03:15:00,-3.4,20.18082233,5.1,180.0,0.0,0.0,0.0
210,23.862461846047413,2018-01-05 03:30:00,-3.4,20.18082233,5.1,180.0,0.0,0.0,0.0
211,23.996238499257903,2018-01-05 03:45:00,-3.4,20.18082233,5.1,180.0,0.0,0.0,0.0
212,65.54733134482784,2018-01-05 04:00:00,-4.1,21.00240753,5.1,180.0,0.0,0.0,0.0
213,58.00436389975446,2018-01-05 04:15:00,-4.1,21.00240753,5.1,180.0,0.0,0.0,0.0
214,57.222907349144315,2018-01-05 04:30:00,-4.1,21.00240753,5.1,180.0,0.0,0.0,0.0
215,53.783161068502366,2018-01-05 04:45:00,-4.1,21.00240753,5.1,180.0,0.0,0.0,0.0
216,53.30473081542104,2018-01-05 05:00:00,-3.6,21.12887283,4.6,180.0,0.0,0.0,0.0
217,53.32756218295267,2018-01-05 05:15:00,-3.6,21.12887283,4.6,180.0,0.0,0.0,0.0
218,52.63322684975407,2018-01-05 05:30:00,-3.6,21.12887283,4.6,180.0,0.0,0.0,0.0
219,52.20647623307607,2018-01-05 05:45:00,-3.6,21.12887283,4.6,180.0,0.0,0.0,0.0
220,52.112894040837084,2018-01-05 06:00:00,-2.6,22.86067125,4.6,180.0,3.5,0.0,3.5
221,50.69163397537462,2018-01-05 06:15:00,-2.6,22.86067125,4.6,180.0,3.5,0.0,3.5
222,50.26315088691178,2018-01-05 06:30:00,-2.6,22.86067125,4.6,180.0,3.5,0.0,3.5
223,50.29401659767286,2018-01-05 06:45:00,-2.6,22.86067125,4.6,180.0,3.5,0.0,3.5
224,50.32798992502132,2018-01-05 07:00:00,2.5,18.58633554,4.6,180.0,92.0,295.5,41.5
225,49.890749268527124,2018-01-05 07:15:00,2.5,18.58633554,4.6,180.0,92.0,295.5,41.5
226,47.37066653854679,2018-01-05 07:30:00,2.5,18.58633554,4.6,180.0,92.0,295.5,41.5
227,46.49813929699962,2018-01-05 07:45:00,2.5,18.58633554,4.6,180.0,92.0,295.5,41.5
228,46.038921964994856,2018-01-05 08:00:00,7.0,16.34554803,5.1,180.0,285.0,882.5,38.0
229,44.713447862184566,2018-01-05 08:15:00,7.0,16.34554803,5.1,180.0,285.0,882.5,38.0
230,42.8478206817414,2018-01-05 08:30:00,7.0,16.34554803,5.1,180.0,285.0,882.5,38.0
231,40.492992487826456,2018-01-05 08:45:00,7.0,16.34554803,5.1,180.0,285.0,882.5,38.0
232,37.87003037377834,2018-01-05 09:00:00,9.3,14.77289445,6.2,160.0,413.5,961.5,44.5
233,36.8896432010907,2018-01-05 09:15:00,9.3,14.77289445,6.2,160.0,413.5,961.5,44.5
234,35.39354534275003,2018-01-05 09:30:00,9.3,14.77289445,6.2,160.0,413.5,961.5,44.5
235,35.18744454632324,2018-01-05 09:45:00,9.3,14.77289445,6.2,160.0,413.5,961.5,44.5
236,35.88478613448028,2018-01-05 10:00:00,11.0,12.02206081,4.6,160.0,492.0,993.0,49.5
237,36.84027525125425,2018-01-05 10:15:00,11.0,12.02206081,4.6,160.0,492.0,993.0,49.5
238,38.059339279728476,2018-01-05 10:30:00,11.0,12.02206081,4.6,160.0,492.0,993.0,49.5
239,39.41121434341385,2018-01-05 10:45:00,11.0,12.02206081,4.6,160.0,492.0,993.0,49.5
240,41.15195771687973,2018-01-05 11:00:00,12.2,9.213307841,4.6,120.0,511.5,996.5,52.5
241,41.93410356591365,2018-01-05 11:15:00,12.2,9.213307841,4.6,120.0,511.5,996.5,52.5
242,41.164391816018615,2018-01-05 11:30:00,12.2,9.213307841,4.6,120.0,511.5,996.5,52.5
243,40.672149263984494,2018-01-05 11:45:00,12.2,9.213307841,4.6,120.0,511.5,996.5,52.5
244,40.40855520586728,2018-01-05 12:00:00,12.3,9.239324749,6.2,140.0,394.0,665.0,106.0
245,39.812264349208256,2018-01-05 12:15:00,12.3,9.239324749,6.2,140.0,394.0,665.0,106.0
246,39.91214205212692,2018-01-05 12:30:00,12.3,9.239324749,6.2,140.0,394.0,665.0,106.0
247,35.45656337612393,2018-01-05 12:45:00,12.3,9.239324749,6.2,140.0,394.0,665.0,106.0
248,34.80492381892505,2018-01-05 13:00:00,12.8,6.529653203,2.6,130.0,147.5,50.5,130.0
249,34.64058209457983,2018-01-05 13:15:00,12.8,6.529653203,2.6,130.0,147.5,50.5,130.0
250,34.00139998245331,2018-01-05 13:30:00,12.8,6.529653203,2.6,130.0,147.5,50.5,130.0
251,32.100956498385806,2018-01-05 13:45:00,12.8,6.529653203,2.6,130.0,147.5,50.5,130.0
252,30.653009458839495,2018-01-05 14:00:00,11.2,10.1244517,5.1,120.0,106.5,160.5,70.5
253,28.582099110030473,2018-01-05 14:15:00,11.2,10.1244517,5.1,120.0,106.5,160.5,70.5
254,26.2239152067405,2018-01-05 14:30:00,11.2,10.1244517,5.1,120.0,106.5,160.5,70.5
255,25.480653791862448,2018-01-05 14:45:00,11.2,10.1244517,5.1,120.0,106.5,160.5,70.5
256,25.54997436277555,2018-01-05 15:00:00,5.7,15.26631294,0.0,0.0,38.5,125.0,25.0
257,24.849978230748558,2018-01-05 15:15:00,5.7,15.26631294,0.0,0.0,38.5,125.0,25.0
